,WS,WH,WP
0,25.07072705220778,5.630901336669922,14.772265434265137
1,25.07662019838434,5.590857982635498,14.840169906616211
2,24.921488121120873,1.9169814586639404,12.285380363464355
3,24.933665139647623,1.8917343616485596,12.228370666503906
4,24.996299532054003,1.399296760559082,8.246060371398926
5,24.95063774561287,1.0370490550994873,15.809846878051758
6,24.98616048289044,3.20241379737854,14.979368209838867
7,24.9288463404878,3.0733909606933594,14.551651954650879
8,25.04495595427667,1.279470682144165,11.567634582519531
9,25.040559784976924,6.889591693878174,14.15662956237793
10,25.06268060775958,2.3074629306793213,13.016403198242188
11,24.950147457231356,1.3653993606567383,12.447161674499512
12,25.09127450158269,3.2311558723449707,13.723020553588867
13,25.019376256214887,3.5283422470092773,15.770444869995117
14,24.93603160136715,1.9970481395721436,9.628341674804688
15,24.963266396084848,2.0054473876953125,9.587855339050293
16,24.99667690194509,2.286825180053711,13.414400100708008
17,24.90512708603328,5.206570148468018,11.390863418579102
18,24.98958361634671,2.0049190521240234,13.61888313293457
19,25.00306131529077,2.629694700241089,12.677480697631836
20,25.04586630977706,1.084111213684082,4.499491214752197
21,24.968311339076227,1.0510706901550293,4.411424160003662
22,25.07449087825949,2.696828603744507,7.121509075164795
23,25.049027554898068,2.4097981452941895,11.008634567260742
24,25.091572064543602,3.1848740577697754,14.85004711151123
25,25.045205333033692,4.730743408203125,14.036495208740234
26,25.078461958620572,3.1121413707733154,12.318290710449219
27,25.022335207757607,1.166480541229248,8.735515594482422
28,25.015258395798366,1.7914903163909912,13.069607734680176
29,24.992104525390843,0.9507708549499512,12.219037055969238
30,24.91559068517897,3.2044637203216553,13.868574142456055
31,24.955078211569848,3.171264410018921,13.781558990478516
32,25.01448637111339,2.6329331398010254,13.59410285949707
33,25.027006167358998,2.503971815109253,13.377211570739746
34,25.03603456546163,2.4400863647460938,13.275736808776855
35,24.960620500831475,2.6478793621063232,13.565183639526367
36,25.017577480729955,4.077560901641846,12.662702560424805
37,24.988749460709784,1.5224964618682861,11.856406211853027
38,24.919451051836035,4.324706554412842,15.998939514160156
39,25.054798191554294,4.742750644683838,11.529605865478516
40,25.083987229349596,4.305250644683838,11.889580726623535
41,24.95337785532418,5.628662586212158,13.018442153930664
42,25.017116336592622,1.7735857963562012,11.538546562194824
43,25.056157003041978,5.593082904815674,14.687378883361816
